"year","name","player_id","team_id","pa","pitches","runs_all","runs_heart","runs_shadow","runs_chase","runs_waste"
"2021","Cain, Lorenzo","456715","158","300","1192","-1","-10","-4","7","6"
"2021","Burnes, Corbin","669203","158","60","240","-9","-5","-4","0","0"
"2021","Piña, Manny","444489","158","212","820","3","6","-14","6","6"
"2021","Peterson, Jace","607054","158","304","1304","5","-9","-7","13","7"
"2021","Tellez, Rowdy","642133","158","331","1301","1","4","-14","6","5"
"2021","Anderson, Brett","474463","158","34","133","-5","-5","-2","1","0"
"2021","Woodruff, Brandon","605540","158","59","233","-11","-6","-6","0","0"
"2021","Houser, Adrian","605288","158","46","182","-8","-4","-3","-2","0"
"2021","Taylor, Tyrone","621438","158","272","1055","11","-6","2","7","7"
"2021","Escobar, Eduardo","500871","158","608","2448","14","-1","-17","21","11"
"2021","Narváez, Omar","553882","158","450","1656","0","-13","-8","12","9"
"2021","Adames, Willy","642715","158","571","2295","20","5","-14","19","10"
"2021","Vogelbach, Daniel","596129","158","260","1187","3","-12","-3","13","6"
"2021","Hiura, Keston","669374","158","197","797","-11","-13","-5","2","4"
"2021","Wong, Kolten","543939","158","508","1884","6","-3","-14","13","11"
"2021","Robertson, Daniel","621002","158","89","374","-5","-4","-6","2","3"
"2021","García, Avisaíl","541645","158","525","1813","16","2","0","6","8"
"2021","Reyes, Pablo","622569","158","86","356","1","-4","2","2","1"
"2021","Urías, Luis","649966","158","579","2322","17","-5","-12","20","15"
"2021","Lauer, Eric","641778","158","39","140","-4","-3","-3","1","0"
"2021","Peralta, Freddy","642547","158","46","168","-9","-5","-5","0","0"
"2021","Yelich, Christian","592885","158","487","2083","6","-17","-10","20","13"
"2021","Bradley Jr., Jackie","598265","158","428","1682","-41","-34","-25","10","8"
"2021","Sanó, Miguel","593934","142","530","2195","-4","3","-32","14","10"
"2021","Rooker, Brent","667670","142","213","814","-6","-5","-9","2","6"
"2021","Kirilloff, Alex","666135","142","229","835","0","5","-10","1","5"
"2021","Rortvedt, Ben","666163","142","98","386","-9","-6","-8","2","3"
"2021","Garver, Mitch","641598","142","243","1032","7","0","-8","10","6"
"2021","Larnach, Trevor","663616","142","301","1211","-12","-7","-21","9","8"
"2021","Jeffers, Ryan","680777","142","293","1198","-3","-7","-10","8","5"
"2021","Arraez, Luis","650333","142","477","1975","2","-15","-16","21","12"
"2021","Simmons, Andrelton","592743","142","451","1644","-25","-23","-21","12","7"
"2021","Gordon, Nick","624503","142","216","781","-2","0","-8","3","3"
"2021","Buxton, Byron","621439","142","254","925","19","9","-1","6","5"
"2021","Celestino, Gilberto","665482","142","62","235","-7","-3","-8","2","1"
"2021","Astudillo, Willians","553902","142","216","614","-12","-4","-14","2","4"
"2021","Kepler, Max","596146","142","487","1876","-4","-11","-24","19","12"
"2021","Garlick, Kyle","664247","142","107","433","-2","1","-7","2","2"
"2021","Refsnyder, Rob","608701","142","157","669","-5","-8","-5","6","2"
"2021","Cave, Jake","595909","142","178","719","-7","-3","-10","2","4"
"2021","Polanco, Jorge","593871","142","644","2489","25","12","-19","18","13"
"2021","Donaldson, Josh","518626","142","541","2125","14","-9","-13","23","13"
"2021","Stroman, Marcus","573186","121","58","178","-8","-4","-5","0","0"
"2021","Mazeika, Patrick","664850","121","86","326","-5","-5","-2","2","1"
"2021","Davis, J.D.","605204","121","210","890","6","-3","-1","7","4"
"2021","McCann, James","543510","121","411","1623","-13","-11","-12","4","7"
"2021","Alonso, Pete","624413","121","631","2298","24","10","-15","16","13"
"2021","Sisco, Chance","642082","121","83","316","-8","-7","-4","2","2"
"2021","Smith, Dominic","642086","121","491","1850","-17","-8","-31","11","11"
"2021","Conforto, Michael","624424","121","476","1982","-3","-6","-33","22","14"
"2021","Lindor, Francisco","596019","121","520","2095","6","-2","-19","16","10"
"2021","Nimmo, Brandon","607043","121","385","1547","20","0","-9","21","8"
"2021","Megill, Tylor","656731","121","31","125","-4","-2","-3","1","0"
"2021","Peraza, José","606299","121","154","509","1","0","-5","4","3"
"2021","Guillorme, Luis","641645","121","154","661","-4","-10","-5","8","3"
"2021","deGrom, Jacob","594798","121","33","102","0","1","-1","0","0"
"2021","McNeil, Jeff","643446","121","426","1514","-13","-13","-25","14","11"
"2021","Villar, Jonathan","542340","121","503","1966","-7","-7","-21","9","12"
"2021","Drury, Brandon","592273","121","88","320","2","0","-2","3","1"
"2021","Báez, Javier","595879","121","545","2065","19","11","-6","-1","15"
"2021","Almora Jr., Albert","546991","121","54","211","-9","-3","-5","-2","0"
"2021","Pillar, Kevin","607680","121","348","1323","2","-1","-13","8","8"
"2021","Walker, Taijuan","592836","121","51","192","-9","-4","-5","0","0"
"2021","Nido, Tomás","621512","121","160","496","-4","-1","-9","2","4"
"2021","Williams, Mason","592863","121","36","128","-2","-1","-3","1","1"
"2021","Williams, Trevor","592866","121","28","109","-3","-1","-2","0","0"
"2021","Maybin, Cameron","457727","121","33","127","-5","-4","-2","1","1"
"2021","Andujar, Miguel","609280","147","162","618","-8","-5","-7","1","2"
"2021","Locastro, Tim","641796","147","156","569","-11","-6","-11","2","4"
"2021","LeMahieu, DJ","518934","147","672","2633","2","-33","-4","27","12"
"2021","Rizzo, Anthony","519203","147","578","2244","14","-5","-17","23","13"
"2021","Allen, Greg","656185","147","48","190","1","0","-4","3","1"
"2021","Judge, Aaron","592450","147","630","2641","37","11","-12","20","18"
"2021","Voit, Luke","572228","147","236","942","5","2","-9","7","5"
"2021","Hicks, Aaron","543305","147","126","511","-6","-7","-8","6","3"
"2021","Bruce, Jay","457803","147","39","166","-4","-2","-3","1","1"
"2021","Higashioka, Kyle","543309","147","209","807","-7","-9","-8","7","4"
"2021","Gallo, Joey","608336","147","610","2609","12","-9","-22","29","15"
"2021","Gittens, Chris","656467","147","44","183","-4","-5","-2","2","1"
"2021","Odor, Rougned","596059","147","357","1336","-6","-6","-17","10","6"
"2021","Velazquez, Andrew","623205","147","69","264","-4","-2","-4","1","1"
"2021","Urshela, Gio","570482","147","445","1706","1","2","-14","7","6"
"2021","Wade, Tyler","642180","147","140","630","-1","-3","-6","5","3"
"2021","Stanton, Giancarlo","519317","147","577","2414","27","-2","4","13","12"
"2021","Torres, Gleyber","650402","147","519","2095","-4","-8","-21","15","9"
"2021","Ford, Mike","645801","147","71","292","-4","-5","-6","6","1"
"2021","Sánchez, Gary","596142","147","438","1846","-1","-11","-13","13","10"
"2021","Frazier, Clint","640449","147","218","949","-9","-8","-12","7","5"
"2021","Peters, DJ","656847","140","236","901","-12","2","-17","0","4"
"2021","Davis, Jonathan","641505","147","103","427","-10","-11","-4","4","2"
"2021","Gardner, Brett","458731","147","459","2090","-7","-18","-23","24","11"
"2021","Florial, Estevan","664314","147","25","110","1","-2","2","0","1"
"2021","Andrus, Elvis","462101","133","539","2053","-22","-18","-23","8","11"
"2021","Lowrie, Jed","476704","133","511","2033","8","-7","-12","17","10"
"2021","Murphy, Sean","669221","133","448","1694","6","-2","-15","14","10"
"2021","Harrison, Josh","543281","133","558","1876","0","-1","-18","6","13"
"2021","Garcia, Aramis","605244","133","94","340","-5","-4","-3","0","2"
"2021","Canha, Mark","592192","133","625","2642","21","-10","-19","32","18"
"2021","Kemp, Tony","643393","133","397","1510","14","-3","-11","19","9"
"2021","Brown, Seth","664913","133","305","1218","-4","1","-19","7","6"
"2021","Piscotty, Stephen","572039","133","188","676","-5","2","-11","2","2"
"2021","Moreland, Mitch","519048","133","252","986","-5","-6","-12","7","6"
"2021","Bolt, Skye","621450","133","60","209","-9","-6","-4","0","1"
"2021","Machín, Vimael","605353","133","37","121","-6","-4","-3","1","0"
"2021","Marte, Starling","516782","133","524","1969","27","8","-10","17","11"
"2021","Chapman, Matt","656305","133","622","2675","-10","-23","-27","28","12"
"2021","Pinder, Chad","640461","133","233","906","-2","-7","-5","5","5"
"2021","Davis, Khris","501981","133","114","451","-3","-5","-3","4","1"
"2021","Laureano, Ramón","657656","133","378","1501","3","4","-15","7","6"
"2021","Gomes, Yan","543228","133","372","1348","1","-3","-11","7","8"
"2021","Olson, Matt","621566","133","661","2774","22","9","-32","26","19"
"2021","Herrera, Odúbel","546318","143","492","1939","1","-9","-7","8","9"
"2021","Realmuto, J.T.","592663","143","532","2096","9","-5","-10","10","14"
"2021","Galvis, Freddy","520471","143","393","1544","-8","-18","-3","8","6"
"2021","Vierling, Matt","663837","143","76","300","2","0","-1","1","1"
"2021","Moniak, Mickey","666160","143","36","134","-5","-3","-3","0","1"
"2021","Eflin, Zach","621107","143","37","128","-8","-5","-3","-1","1"
"2021","Miller, Brad","543543","143","375","1525","6","1","-10","7","9"
"2021","Segura, Jean","516416","143","564","2182","7","-1","-14","7","15"
"2021","Maton, Nick","665155","143","131","512","1","2","-5","1","2"
"2021","Knapp, Andrew","595284","143","159","619","-19","-10","-12","1","3"
"2021","Williams, Luke","663897","143","108","413","-3","-1","-7","2","2"
"2021","Torreyes, Ronald","591720","143","342","1170","-3","-2","-13","6","5"
"2021","Harper, Bryce","547180","143","585","2401","56","13","-1","25","19"
"2021","Gregorius, Didi","544369","143","407","1580","-23","-17","-32","17","9"
"2021","Jankowski, Travis","608671","143","153","583","2","-7","1","6","2"
"2021","Hoskins, Rhys","656555","143","443","1886","16","0","-6","14","7"
"2021","Bohm, Alec","664761","143","417","1673","-10","-15","-18","15","8"
"2021","Joyce, Matt","459964","143","67","272","-5","-3","-5","2","2"
"2021","Wheeler, Zack","554430","143","73","273","-8","-3","-5","0","0"
"2021","Nola, Aaron","605400","143","63","253","-5","-3","-5","2","1"
"2021","Marchán, Rafael","665561","143","56","193","-4","-4","-2","1","1"
"2021","Quinn, Roman","596451","143","62","255","-1","-1","-6","2","3"
"2021","McCutchen, Andrew","457705","143","572","2308","11","-5","-19","20","15"
"2021","Difo, Wilmer","594694","134","240","922","3","-2","-8","7","6"
"2021","Fowler, Dustin","641583","134","46","176","-3","-3","-1","1","0"
"2021","Oliva, Jared","666931","134","42","152","-6","-2","-3","-1","0"
"2021","Frazier, Todd","453943","134","40","160","-3","-3","-3","1","2"
"2021","Tsutsugo, Yoshi","660294","134","262","1072","-6","-7","-14","10","5"
"2021","Brubaker, JT","664141","134","43","157","-8","-7","-3","2","0"
"2021","Nogowski, John","596056","134","143","569","-3","-4","-9","5","4"
"2021","Park, Hoy","660829","134","149","651","-2","-7","-7","8","4"
"2021","Hayes, Ke'Bryan","663647","134","396","1532","-1","-2","-18","9","10"
"2021","González, Erik","570481","134","229","807","-12","-7","-11","3","1"
"2021","Reynolds, Bryan","668804","134","637","2493","42","18","-12","21","16"
"2021","Polanco, Gregory","570256","134","380","1551","-20","-12","-20","6","7"
"2021","Tucker, Cole","657061","134","131","512","2","4","-9","5","2"
"2021","Alford, Anthony","546990","134","147","568","-4","-4","-6","3","4"
"2021","Castro, Rodolfo","666801","134","93","398","-6","0","-9","1","2"
"2021","Chavis, Michael","656308","134","124","429","-5","-1","-5","-2","2"
"2021","Moran, Colin","592567","134","359","1386","1","-3","-9","5","7"
"2021","Crowe, Wil","640444","134","41","139","-8","-3","-6","0","0"
"2021","Gamel, Ben","592325","134","398","1600","-1","-4","-17","12","8"
"2021","Craig, Will","643269","134","64","247","-3","-3","-1","1","0"
"2021","Tom, Ka'ai","664789","134","132","548","-9","-8","-9","4","4"
"2021","Keller, Mitch","656605","134","32","126","-5","-3","-1","-1","0"
"2021","Newman, Kevin","621028","134","551","1925","-32","-23","-31","13","9"
"2021","Evans, Phillip","595943","134","246","928","-8","-7","-11","5","5"
"2021","Perez, Michael","605421","134","230","941","-19","-17","-13","5","6"
"2021","Stallings, Jacob","607732","134","427","1697","7","-3","-16","17","9"
"2021","Kelenic, Jarred","672284","136","377","1477","-17","-9","-21","6","7"
"2021","Fraley, Jake","641584","136","264","1159","10","-2","-9","14","8"
"2021","Bauers, Jake","641343","136","314","1222","-14","-14","-12","7","5"
"2021","Murphy, Tom","608596","136","325","1323","-5","-5","-22","14","8"
"2021","Long Jr., Shed","643418","136","121","497","-5","-1","-8","2","3"
"2021","Haniger, Mitch","571745","136","689","2774","29","0","-1","19","11"
"2021","Trammell, Taylor","666211","136","178","751","-9","-3","-13","3","4"
"2021","Nottingham, Jacob","641924","136","45","185","-4","-1","-5","0","1"
"2021","Marmolejos, José","592530","136","122","532","-8","-7","-10","6","3"
"2021","Torrens, Luis","620443","136","377","1554","2","-1","-12","9","7"
"2021","Anderson, Tyler","542881","136","40","145","-8","-3","-3","-1","0"
"2021","Godoy, José","608422","136","40","168","-3","-3","0","0","0"
"2021","Moore, Dylan","664238","136","377","1608","-10","-12","-21","15","8"
"2021","Raleigh, Cal","663728","136","148","568","-12","-9","-6","2","2"
"2021","Toro, Abraham","647351","136","375","1502","4","-15","-5","15","10"
"2021","Walton, Donovan","622268","136","69","244","-2","0","-5","1","2"
"2021","Crawford, J.P.","641487","136","686","2790","-4","-27","-8","22","9"
"2021","White, Evan","657108","136","104","409","-8","-3","-9","2","1"
"2021","Seager, Kyle","572122","136","668","2554","14","8","-26","19","13"
"2021","France, Ty","664034","136","649","2394","19","12","-26","19","14"
"2021","Lewis, Kyle","641786","136","147","604","2","0","-5","4","3"
"2021","Haggerty, Sam","664059","136","94","344","-7","-5","-5","2","1"
"2021","Sosa, Edmundo","624641","138","328","1204","1","-8","-6","7","7"
"2021","Dean, Austin","621573","138","38","170","0","1","-2","0","0"
"2021","Rondón, José","602922","138","90","377","-1","1","-5","3","0"
"2021","Flaherty, Jack","656427","138","26","109","-1","-3","1","1","0"
"2021","Lester, Jon","452657","138","51","214","-5","-3","-4","1","1"
"2021","Arenado, Nolan","571448","138","649","2460","15","-5","-12","20","12"
"2021","Edman, Tommy","669242","138","695","2629","-6","-8","-24","15","10"
"2021","Wainwright, Adam","425794","138","77","280","-7","-4","-4","0","0"
"2021","Carlson, Dylan","666185","138","621","2551","8","-7","-17","20","12"
"2021","Carpenter, Matt","572761","138","248","1123","-8","-12","-14","12","6"
"2021","Kim, Kwang Hyun","547942","138","29","103","1","0","-1","0","2"
"2021","Knizner, Andrew","668800","138","183","677","-16","-12","-14","6","4"
"2021","O'Neill, Tyler","641933","138","542","2091","21","18","-21","12","12"
"2021","Goldschmidt, Paul","502671","138","682","2778","31","2","-10","26","14"
"2021","DeJong, Paul","657557","138","403","1583","-8","-3","-25","9","10"
"2021","Molina, Yadier","425877","138","476","1680","-1","-7","-8","8","7"
"2021","Nootbaar, Lars","663457","138","123","472","-1","-4","-3","4","2"
"2021","Williams, Justin","642211","138","132","498","-7","-8","-4","3","2"
"2021","Bader, Harrison","664056","138","399","1609","3","-1","-7","4","7"
"2021","Martin, Jason","641829","140","154","608","-6","-5","-6","4","2"
"2021","Trevino, Jose","624431","140","301","1053","-15","-13","-8","4","2"
"2021","Kiner-Falefa, Isiah","643396","140","675","2396","-7","-11","-20","14","10"
"2021","Solak, Nick","669256","140","511","2054","-9","-13","-16","11","9"
"2021","Hicks, John","543308","140","31","122","0","2","-1","0","0"
"2021","García, Adolis","666969","140","622","2508","-3","8","-24","3","10"
"2021","Holt, Brock","571788","140","260","1024","-12","-11","-11","6","5"
"2021","Heim, Jonah","641680","140","285","1139","-13","-10","-16","5","8"
"2021","Taveras, Leody","665750","140","185","709","-18","-9","-16","3","4"
"2021","Calhoun, Willie","641432","140","284","1022","-8","-8","-17","11","5"
"2021","White, Eli","642201","140","220","892","-13","-9","-13","7","3"
"2021","Hernández, Yonny","660634","140","166","681","-7","-8","-9","6","3"
"2021","Lowe, Nathaniel","663993","140","640","2691","18","-2","-15","23","12"
"2021","Culberson, Charlie","518586","140","270","996","-4","-3","-6","2","3"
"2021","Pozo, Yohel","650968","140","77","232","0","1","0","0","0"
"2021","Ibáñez, Andy","628451","140","272","929","2","-2","-3","4","3"
"2021","Terry, Curtis","663799","140","48","182","-7","-3","-4","0","1"
"2021","Dahl, David","621311","140","220","814","-15","-6","-14","2","3"
"2021","Semien, Marcus","543760","141","724","2923","18","-3","-17","24","15"
"2021","Biggio, Cavan","624415","141","292","1125","-5","-9","-11","10","5"
"2021","Jansen, Danny","643376","141","205","805","1","4","-13","6","4"
"2021","Grichuk, Randal","545341","141","545","2003","-3","7","-23","4","9"
"2021","Springer, George","543807","141","341","1328","22","12","-6","9","7"
"2021","Bichette, Bo","666182","141","690","2609","26","12","-9","13","9"
"2021","Smith, Kevin","675656","141","36","123","-6","-2","-6","1","0"
"2021","Gurriel Jr., Lourdes","666971","141","540","2072","22","9","-7","12","7"
"2021","Valera, Breyvic","591971","141","97","411","0","-2","-3","4","1"
"2021","Espinal, Santiago","669289","141","246","912","-3","-13","-4","10","4"
"2021","McGuire, Reese","624512","141","217","797","-11","-9","-8","2","3"
"2021","Kirk, Alejandro","672386","141","189","748","2","-1","-10","8","5"
"2021","Dickerson, Corey","572816","141","364","1483","-3","-12","-9","11","7"
"2021","Guerrero Jr., Vladimir","665489","141","691","2509","61","24","0","23","14"
"2021","Palacios, Joshua","641943","141","42","163","-4","-2","-4","1","1"
"2021","Dyson, Jarrod","502481","141","149","560","-9","-8","-7","4","1"
"2021","Lamb, Jake","571875","141","170","683","-4","0","-11","4","3"
"2021","Hernández, Teoscar","606192","141","594","2290","39","28","-13","13","11"
"2021","Ross, Joe","605452","120","39","152","-3","-3","-2","1","1"
"2021","García, Luis","671277","120","246","846","-6","-8","-5","3","4"
"2021","Adams, Riley","656180","120","120","539","1","2","-8","3","4"
"2021","Rivera, René","425784","120","78","286","-3","-6","3","-1","1"
"2021","Sanchez, Adrián","506703","120","38","124","-3","-2","-3","1","0"
"2021","Kieboom, Carter","666198","120","247","884","-17","-9","-17","4","5"
"2021","Parra, Gerardo","467827","120","107","415","-7","-4","-7","1","3"
"2021","Soto, Juan","665742","120","631","2601","57","7","-3","36","17"
"2021","Thomas, Lane","657041","120","263","1115","8","-5","-4","12","6"
"2021","Castro, Starlin","516770","120","345","1292","-4","-6","-7","5","4"
"2021","Espino, Paolo","502179","120","32","118","-4","-4","0","0","0"
"2021","Robles, Victor","645302","120","365","1403","-15","-15","-19","11","8"
"2021","Corbin, Patrick","571578","120","63","220","-9","-7","-4","1","0"
"2021","Zimmerman, Ryan","475582","120","273","1117","-4","2","-13","4","3"
"2021","Mercer, Jordy","474568","120","127","540","-3","-4","-5","3","2"
"2021","Escobar, Alcides","444876","120","348","1382","6","-8","-3","10","6"
"2021","Ruiz, Keibert","660688","120","96","307","2","-4","0","5","1"
"2021","Bell, Josh","605137","120","566","2182","15","-8","-15","24","14"
"2021","Avila, Alex","488671","120","110","470","-2","-3","-9","7","3"
"2021","Fedde, Erick","607200","120","43","164","-8","-4","-5","1","0"
"2021","Hernandez, Yadiel","628450","120","288","1155","-3","-9","-8","9","5"
"2021","Barrera, Tres","668663","120","105","417","2","0","-6","3","5"
"2021","Stevenson, Andrew","664057","120","213","777","-9","-10","-7","5","4"
